Car,IndIncome,IncomeCategory
0,2.293164,2
1,2.753339,2
1,4.470084,4
1,2.474971,2
1,2.382889,2
1,4.995851,4
0,2.110338,2
1,4.83816,4
1,1.665866,1
1,4.614059,4
1,5.137995,5
1,2.982185,2
0,4.994188,4
1,4.826228,4
0,1.348256,1
1,3.774127,3
1,5.731173,5
1,3.058764,3
1,2.705528,2
1,3.998666,3
1,4.842652,4
1,2.560312,2
1,4.900284,4
1,2.579899,2
1,2.771196,2
1,4.153675,4
1,4.091994,4
1,3.234712,3
1,2.447943,2
1,4.729704,4
1,1.724603,1
1,2.621512,2
0,3.141206,3
1,2.596324,2
1,3.889696,3
1,5.089648,5
0,1.592029,1
0,3.223345,3
0,2.548388,2
1,3.58311,3
1,4.169163,4
1,5.224987,5
0,1.817979,1
1,5.517412,5
0,2.117812,2
1,5.889466,5
1,5.684692,5
1,3.069865,3
0,5.907606,5
1,3.811517,3
1,1.667364,1
1,4.08822,4
1,3.31451,3
0,3.492586,3
1,3.676,3
0,2.584749,2
1,4.559097,4
0,1.037002,1
1,4.115611,4
1,1.443029,1
1,2.389977,2
0,2.238127,2
1,1.560648,1
0,3.28705,3
0,2.868594,2
1,1.316911,1
1,2.022821,2
1,1.489221,1
1,4.887889,4
1,2.041067,2
1,3.770546,3
1,1.179196,1
1,1.095699,1
1,3.825558,3
1,2.894986,2
1,2.794342,2
0,1.196255,1
1,2.573126,2
0,3.048238,3
1,5.283745,5
1,5.002367,5
1,2.865988,2
1,4.796992,4
1,2.161005,2
1,2.411448,2
1,4.953181,4
1,3.015672,3
1,3.724329,3
1,3.351377,3
1,3.416004,3
1,2.921973,2
1,3.100507,3
1,3.357054,3
1,3.103701,3
1,5.489925,5
1,2.926133,2
1,2.810686,2
0,2.04751,2
1,3.123885,3
1,4.480916,4
0,1.858135,1
1,1.137872,1
0,1.310578,1
1,5.915576,5
1,4.469795,4
1,4.643779,4
1,5.108704,5
0,2.555404,2
1,3.467256,3
0,1.722633,1
0,3.05966,3
1,3.374044,3
1,5.978356,5
1,4.91885,4
0,2.371993,2
0,5.796793,5
0,1.5901,1
0,1.41282,1
1,2.538391,2
1,2.602413,2
1,1.622521,1
1,2.121974,2
1,2.939907,2
1,2.573305,2
1,4.740911,4
1,2.028284,2
0,2.71898,2
0,4.113615,4
0,4.038456,4
1,1.102386,1
0,1.996119,1
1,2.28913,2
1,5.684007,5
0,5.389602,5
1,5.689064,5
0,1.383012,1
0,1.571509,1
1,4.887847,4
1,3.853461,3
1,2.898829,2
1,5.324639,5
1,2.152539,2
1,4.101888,4
1,4.507364,4
1,3.613446,3
1,3.790085,3
1,3.654063,3
1,5.561976,5
1,1.157912,1
1,2.773626,2
1,4.855095,4
0,1.198324,1
0,3.933213,3
1,2.733931,2
1,2.486916,2
1,1.318349,1
1,1.471146,1
1,2.491096,2
1,3.1557,3
1,1.650386,1
1,1.387254,1
1,2.619211,2
1,4.780728,4
0,1.249142,1
1,1.89184,1
0,4.863666,4
1,3.917197,3
1,3.456191,3
1,5.178042,5
0,3.897326,3
0,1.559775,1
1,1.806664,1
0,3.777826,3
1,2.032534,2
1,3.760611,3
0,2.550357,2
0,2.873678,2
1,3.804437,3
1,3.996601,3
1,2.415463,2
1,1.921449,1
0,4.193708,4
1,1.671138,1
1,1.932172,1
1,2.669062,2
1,2.385119,2
1,3.555738,3
1,1.411634,1
1,4.808405,4
1,4.3421,4
1,4.362904,4
1,2.759787,2
1,2.970376,2
1,5.21586,5
1,5.109431,5
0,2.749895,2
0,1.230547,1
1,4.377831,4
0,2.727256,2
0,1.597308,1
1,5.202564,5
1,1.391385,1
1,1.342202,1
1,1.827802,1
0,1.699555,1
1,2.025375,2
1,4.248949,4
0,2.508583,2
1,4.024309,4
1,2.644973,2
1,2.80732,2
1,4.635846,4
0,1.38006,1
0,2.337469,2
1,2.805599,2
1,3.741666,3
0,1.725049,1
0,1.836601,1
0,2.199822,2
1,3.65133,3
1,2.213675,2
1,2.599592,2
1,1.69723,1
1,5.053819,5
1,3.105,3
1,1.681646,1
1,3.169174,3
1,1.809264,1
1,2.339872,2
1,2.208001,2
1,3.389866,3
1,2.676342,2
1,2.715259,2
1,1.21057,1
1,2.490269,2
1,2.887278,2
1,3.776483,3
0,4.856419,4
1,1.558272,1
1,4.33409,4
1,4.470576,4
1,3.973623,3
1,5.227795,5
1,5.705775,5
1,3.341797,3
1,3.149314,3
1,3.52146,3
1,3.655137,3
1,2.375855,2
1,2.682218,2
1,3.246913,3
0,3.673062,3
0,4.146482,4
1,4.886733,4
1,2.675096,2
0,5.29801,5
0,1.647336,1
1,1.027382,1
1,4.92144,4
1,1.759865,1
1,3.104492,3
